317379081333243904	negative	hihi. RT‏@GrumpyMerkel :-[ Offizielles Smiley der Bundeskanzlerin der Bundesrepublik Deutschland	hihi. RT‏@GrumpyMerkel :-[ Offizielle Smiley die Bundeskanzlerin die Bundesrepublik Deutschland	ADJA NN $( NN NE ART NN ART NN NE	0/-- 0/-- 4/-- 0/-- 4/NK 7/NK 4/DA 9/NK 7/AG 9/NK	_ case=nom|gender=masc|num=sg EmoExpression::markable_100500127::Sarcasm=false|EmoExpression::markable_100500127::Uncertain=false|EmoExpression::markable_100500127::Intensity=medium|EmoExpression::markable_100500127::SubjectiveFact=false|EmoExpression::markable_100500127::Polarity=negative|EmoExpression::markable_100500127::EmoExpression=True case=nom|gender=neut|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=gen|gender=fem|num=sg case=gen|gender=fem|num=sg case=gen|gender=fem|num=sg case=nom|gender=neut|num=sg
324620460081946624	positive	#Kermit von der antieuropäischen Partei #AfD hat keine Lust zum Verantwortung übernehmen: "Koalition mit niemandem!" http://t.co/M4ZXSsYazL"	#Kermit von die antieuropäisch Partei #AfD haben keine Lust zu Verantwortung übernehmen: "Koalition mit niemandem!" http://t.co/M4ZXSsYazL"	NN APPR ART ADJA NN NN VAFIN PIAT NN APPRART NN ADJA NN APPR ADJA NN	7/SB 1/MNR 5/NK 5/NK 2/NK 5/NK 0/-- 9/NK 7/SB 9/MNR 10/NK 13/NK 9/APP 13/MNR 14/NK 0/--	case=nom|gender=masc|num=sg _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg|pos=True case=dat|gender=fem|num=sg *=True EmoExpression::markable_100500211::Polarity=positive|mood=ind|EmoExpression::markable_100500211::Uncertain=false|EmoExpression::markable_100500211::Intensity=medium|EmoExpression::markable_100500211::Sarcasm=false|EmoExpression::markable_100500211::SubjectiveFact=false|pers=3|num=sg|tense=pres|EmoExpression::markable_100500211::EmoExpression=True case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg|EmoExpression::markable_100500211::EmoExpression=True case=dat|gender=neut|num=sg case=dat|EmoExpression::markable_100500212::Intensity=medium|gender=neut|EmoExpression::markable_100500212::SubjectiveFact=true|EmoExpression::markable_100500212::EmoExpression=True|EmoExpression::markable_100500212::Uncertain=false|num=sg|EmoExpression::markable_100500212::Sarcasm=false|EmoExpression::markable_100500212::Polarity=positive _ case=dat|gender=fem|num=sg _ case=dat|gender=fem|num=sg|pos=True case=nom|gender=fem|num=sg
332269749591482368	positive	RT @tazgezwitscher: Gute Wahl beim Aachener Friedenspreis: Schulen, die sich Besuchen der #Bundeswehr verweigern, werden ausgezeichnet http...	RT @tazgezwitscher: gut Wahl bei Aachener Friedenspreis: Schulen, die sich Besuch|Besuchen die #Bundeswehr verweigern, werden ausgezeichnet http...	NE ADJA ADJA NN APPRART ADJA NN NE ART PRF NN ART NN NE VAFIN ADJD ADJA	0/-- 1/PNC 4/NK 15/SB 4/MNR 7/NK 5/NK 7/NK 11/NK 17/OA 7/APP 13/NK 11/AG 13/NK 0/-- 17/MO 15/OC	case=nom|*=True|num=sg *=True|pos=True case=acc|Sentiment::markable_51::Sentiment=True|EmoExpression::markable_53::EmoExpression=True|gender=fem|Sentiment::markable_51::Sarcasm=false|pos=True|Sentiment::markable_51::Polarity=positive|EmoExpression::markable_53::Sarcasm=false|num=sg|EmoExpression::markable_53::Uncertain=false|EmoExpression::markable_53::SubjectiveFact=false|EmoExpression::markable_53::Intensity=medium|Sentiment::markable_51::Intensity=medium|EmoExpression::markable_53::Polarity=positive case=acc|Sentiment::markable_51::Sentiment=True|Target::markable_52::Anaphref=empty|num=sg|Target::markable_52::Preferred=true|gender=fem|Target::markable_52::Target=True case=dat|gender=neut|num=sg|Sentiment::markable_51::Sentiment=True Sentiment::markable_51::Sentiment=True|*=True|pos=True case=dat|gender=neut|num=sg case=nom|*=True|num=sg case=acc|gender=fem|num=sg case=acc|pers=3|num=sg case=dat|gender=masc|num=pl case=gen|gender=fem|num=sg case=gen|gender=fem|num=sg _ pers=3|num=pl|tense=pres|mood=ind EmoExpression::markable_100500214::Sarcasm=false|EmoExpression::markable_100500214::Polarity=positive|EmoExpression::markable_100500214::EmoExpression=True|EmoExpression::markable_100500214::Uncertain=false|EmoExpression::markable_100500214::Intensity=medium|EmoExpression::markable_100500214::SubjectiveFact=false case=nom|gender=fem|num=pl|pos=True
332594680338464769	neutral	RT @W_SK: Jakob Augstein: Die Grünen haben Recht #Illner	RT @W_SK: Jakob Augstein: die Grüne haben Recht #Illner	NE NN NE NE ART NN VAFIN NN NN	2/PNC 0/-- 4/PNC 7/SB 6/NK 7/SB 0/-- 7/OA 8/NK	case=nom|*=True|num=sg case=nom|*=True|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=acc|gender=fem|num=pl case=acc|gender=fem|num=pl pers=3|num=pl|tense=pres|mood=ind case=acc|gender=neut|num=sg case=nom|gender=masc|num=pl
332675917145063424	positive	Reichtum nach Politik: Al Gore verdiente 75 Millionen Euro im Monat http://t.co/CnEj0EybLE via @focusonline	Reichtum nach Politik: Al Gore verdienen 75 Million Euro in Monat http://t.co/CnEj0EybLE via @focusonline	NN APPR NN NE NE VVFIN CARD NN NN APPRART NN NN APPR NN	6/SB 1/MNR 2/NK 5/PNC 3/NK 0/-- 8/NMC 6/OA 8/NK 6/MO 10/NK 11/NK 6/MO 13/NK	case=nom|EmoExpression::markable_100500215::SubjectiveFact=false|EmoExpression::markable_100500215::Polarity=positive|gender=masc|EmoExpression::markable_100500215::Uncertain=false|EmoExpression::markable_100500215::Intensity=medium|EmoExpression::markable_100500215::EmoExpression=True|num=sg|EmoExpression::markable_100500215::Sarcasm=false _ case=dat|gender=fem|num=sg case=nom|*=True case=dat|gender=masc|num=sg EmoExpression::markable_100500216::Sarcasm=false|EmoExpression::markable_100500216::SubjectiveFact=true|mood=ind|EmoExpression::markable_100500216::Polarity=positive|EmoExpression::markable_100500216::EmoExpression=True|pers=3|num=sg|tense=past|EmoExpression::markable_100500216::Uncertain=false|EmoExpression::markable_100500216::Intensity=medium _ case=acc|gender=fem|num=pl gender=masc|*=True case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg case=nom|gender=masc|num=sg _ case=acc|gender=masc|num=pl
319214077408849921	negative	RT @ALTERNATIVE_DE: Kanzlerin Merkel müht sich gar nicht mehr darum, die vielen Widersprüche in ihrer Europolitik - ihr ständiges Hin un ...	RT @ALTERNATIVE_DE: Kanzlerin Merkel müht sich gar nicht mehr darum, die viele Widerspruch in ihr Europolitik - ihr ständig hin un ...	NE ADJA NN NE VVFIN PRF ADV PTKNEG ADV VVFIN ART PIAT NN APPR PPOSAT NN $( PPOSAT ADJA ADV NE $.	0/-- 1/PNC 5/SB 3/NK 0/-- 5/OA 8/MO 5/NG 8/MO 5/CJ 13/NK 13/NK 10/OA 10/MO 16/NK 14/NK 16/-- 21/NK 21/NK 21/MO 16/APP 21/--	case=nom|*=True|num=sg *=True|pos=True case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg pers=3|num=sg|tense=pres|mood=ind case=acc|pers=3|num=sg _ _ _ pers=3|num=sg|tense=pres|mood=ind case=acc|gender=fem|num=pl case=dat|gender=masc|num=pl case=acc|EmoExpression::markable_100500217::Intensity=medium|gender=masc|EmoExpression::markable_100500217::EmoExpression=True|EmoExpression::markable_100500217::Sarcasm=false|num=pl|EmoExpression::markable_100500217::Polarity=negative|EmoExpression::markable_100500217::SubjectiveFact=false|EmoExpression::markable_100500217::Uncertain=false _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg _ case=acc|gender=neut|num=sg case=acc|EmoExpression::markable_100500219::SubjectiveFact=false|gender=neut|pos=True|EmoExpression::markable_100500219::Uncertain=false|EmoExpression::markable_100500219::Intensity=medium|num=sg|EmoExpression::markable_100500219::Sarcasm=false|EmoExpression::markable_100500219::Polarity=negative|EmoExpression::markable_100500219::EmoExpression=True case=acc|gender=neut|EmoExpression::markable_100500218::Uncertain=false|EmoExpression::markable_100500218::Intensity=medium|num=sg|EmoExpression::markable_100500218::EmoExpression=True|EmoExpression::markable_100500218::SubjectiveFact=false|EmoExpression::markable_100500218::Polarity=negative|EmoExpression::markable_100500218::Sarcasm=false EmoExpression::markable_100500218::EmoExpression=True _
332237126995427329	neutral	Syrien jetzt Thema bei @AnneWillTalk ... "hat Israel richtig gehandelt ?" ... mit #JörgArmbruster und #AviPrimor @MarieluiseBeck ...	Syrien jetzt Thema bei @AnneWillTalk ... "hat Israel richtig handeln ?" ... mit #JörgArmbruster und #AviPrimor @MarieluiseBeck ...	NE ADV NN APPR NN $. NE NE ADJD VVPP ADJD $. APPR NN KON NN NN $.	3/SB 1/MO 0/-- 3/MNR 4/NK 0/-- 8/PNC 0/-- 10/MO 11/MO 8/PD 0/-- 0/-- 13/NK 14/CD 15/CJ 14/NK 0/--	case=nom|gender=neut|num=sg _ case=nom|gender=neut|num=sg _ case=dat|gender=fem|num=sg _ *=True case=nom|gender=neut|num=sg pos=True _ pos=True _ _ case=dat|gender=neut|num=sg _ case=dat|gender=neut|num=sg case=dat|gender=neut|num=sg _
332971229864656897	positive	So eine echte Wahl ist allemal spannender als ein kryptisches PC-Programm. #frapira #bpt131	so eine echt Wahl sein allemal spannender als eine kryptisches PC-Programm. #frapira #bpt131	ADV ART ADJA NN VAFIN ADV ADJD KOKOM ART ADJA NN NE CARD	4/MO 4/NK 4/NK 5/SB 0/-- 7/MO 5/PD 11/CM 11/NK 11/NK 7/CC 0/-- 12/NK	Sentiment::markable_54::Polarity=comparison|Sentiment::markable_54::Sarcasm=false|Sentiment::markable_54::Intensity=medium|Sentiment::markable_54::Sentiment=True case=nom|gender=fem|num=sg|Sentiment::markable_54::Sentiment=True case=nom|Target::markable_55::Target=True|gender=fem|pos=True|Sentiment::markable_54::Sentiment=True|num=sg|Target::markable_55::Anaphref=empty|Target::markable_55::Preferred=true case=nom|gender=fem|num=sg|Sentiment::markable_54::Sentiment=True|Target::markable_55::Target=True pers=3|num=sg|tense=pres|mood=ind|Sentiment::markable_54::Sentiment=True Intensifier::markable_100500150::EmoExpressionRef=emo-expression:markable_56|Intensifier::markable_100500150::Intensifier=True|Intensifier::markable_100500150::Degree=medium|Sentiment::markable_54::Sentiment=True EmoExpression::markable_56::Intensity=medium|EmoExpression::markable_56::EmoExpression=True|comp=True|Sentiment::markable_54::Sentiment=True|EmoExpression::markable_56::Sarcasm=false|EmoExpression::markable_56::SubjectiveFact=false|EmoExpression::markable_56::Polarity=positive|EmoExpression::markable_56::Uncertain=false Sentiment::markable_54::Sentiment=True case=nom|gender=neut|num=sg|Sentiment::markable_54::Sentiment=True case=nom|Target::markable_57::Target=True|gender=neut|pos=True|Sentiment::markable_54::Sentiment=True|Target::markable_57::Preferred=false|num=sg|Target::markable_57::Anaphref=empty case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg _
337437747025412097	mixed	+++Eil+++ Merkel drängt den Verteidigungsminister zum Rücktritt. Sie spricht De Maizière Ihr vollstes Vertrauen aus. +++Eil+++	+++Eil+++ Merkel drängen die Verteidigungsminister zu Rücktritt. Sie sprechen De Maizière ihr voll Vertrauen aus. +++Eil+++	NN NE VVFIN ART NN APPRART NN PPER VVFIN NE NN PPOSAT ADJA NN ADJA ADJA	3/SB 1/NK 0/-- 5/NK 3/OA 3/MO 6/NK 9/SB 0/-- 11/PNC 15/SB 14/NK 14/NK 15/OA 9/OC 0/--	case=nom|gender=masc|num=sg case=nom|Source::markable_100500152::Anaphref=empty|gender=masc|Sentiment::markable_100500151::Intensity=medium|num=sg|Sentiment::markable_100500151::Sarcasm=false|Source::markable_100500152::Source=True|Sentiment::markable_100500151::Polarity=negative|Sentiment::markable_100500151::Sentiment=True EmoExpression::markable_100500154::EmoExpression=True|EmoExpression::markable_100500154::Uncertain=false|EmoExpression::markable_100500154::Sarcasm=false|mood=ind|EmoExpression::markable_100500154::SubjectiveFact=false|EmoExpression::markable_100500154::Polarity=negative|pers=3|EmoExpression::markable_100500154::Intensity=medium|num=sg|tense=pres|Sentiment::markable_100500151::Sentiment=True case=acc|num=sg|Target::markable_100500155::Target=True|Target::markable_100500155::Anaphref=empty|gender=masc|Sentiment::markable_100500151::Sentiment=True|Target::markable_100500155::Preferred=true case=acc|gender=masc|num=sg|Sentiment::markable_100500151::Sentiment=True|Target::markable_100500155::Target=True case=dat|gender=masc|num=sg|Sentiment::markable_100500151::Sentiment=True case=dat|gender=masc|num=sg|Sentiment::markable_100500151::Sentiment=True case=nom|Source::markable_100500157::Source=True|Sentiment::markable_100500156::Polarity=positive|Sentiment::markable_100500156::Intensity=strong|gender=fem|Sentiment::markable_100500156::Sentiment=True|pers=3|num=sg|Sentiment::markable_100500156::Sarcasm=false|Source::markable_100500157::Anaphref=markable_100500152 pers=3|num=sg|tense=pres|mood=ind|Sentiment::markable_100500156::Sentiment=True Target::markable_100500158::Preferred=true|*=True|Target::markable_100500158::Anaphref=empty|Target::markable_100500158::Target=True|Sentiment::markable_100500156::Sentiment=True case=acc|gender=masc|num=pl|Target::markable_100500158::Target=True|Sentiment::markable_100500156::Sentiment=True case=acc|gender=masc|num=pl|Sentiment::markable_100500156::Sentiment=True case=acc|Intensifier::markable_100500160::Degree=strong|gender=neut|Intensifier::markable_100500160::EmoExpressionRef=emo-expression:markable_100500159|pos=True|Sentiment::markable_100500156::Sentiment=True|num=sg|Intensifier::markable_100500160::Intensifier=True case=acc|EmoExpression::markable_100500159::Uncertain=false|gender=neut|EmoExpression::markable_100500159::Intensity=medium|Sentiment::markable_100500156::Sentiment=True|EmoExpression::markable_100500159::Sarcasm=false|EmoExpression::markable_100500159::SubjectiveFact=false|num=sg|EmoExpression::markable_100500159::Polarity=positive|EmoExpression::markable_100500159::EmoExpression=True case=acc|gender=neut|num=sg|pos=True _
332685697481842688	negative	Erdogan drängt USA zu Flugverbotszone in Syrien - DIE WELT http://t.co/uCvJnuJB3r	Erdogan drängen USA zu Flugverbotszone in Syrien - die WELT http://t.co/uCvJnuJB3r	NE VVFIN NE APPR NN APPR NE $( ART NE NN	2/SB 0/-- 2/OA 2/OP 4/NK 5/MNR 6/NK 9/-- 10/NK 0/-- 10/PNC	case=nom|Sentiment::markable_100500161::Intensity=medium|Sentiment::markable_100500161::Sarcasm=false|gender=neut|Source::markable_100500162::Anaphref=empty|num=sg|Sentiment::markable_100500161::Sentiment=True|Sentiment::markable_100500161::Polarity=negative|Source::markable_100500162::Source=True EmoExpression::markable_100500163::SubjectiveFact=false|EmoExpression::markable_100500163::Polarity=negative|mood=ind|EmoExpression::markable_100500163::Sarcasm=false|EmoExpression::markable_100500163::Uncertain=false|EmoExpression::markable_100500163::Intensity=medium|pers=3|EmoExpression::markable_100500163::EmoExpression=True|num=sg|tense=pres|Sentiment::markable_100500161::Sentiment=True case=acc|Target::markable_100500164::Anaphref=empty|num=pl|Target::markable_100500164::Preferred=true|Sentiment::markable_100500161::Sentiment=True|*=True|Target::markable_100500164::Target=True Sentiment::markable_100500161::Sentiment=True case=acc|gender=masc|num=pl|Sentiment::markable_100500161::Sentiment=True Sentiment::markable_100500161::Sentiment=True case=dat|gender=neut|num=sg|Sentiment::markable_100500161::Sentiment=True _ case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg case=nom|gender=masc|num=pl
337359710816706561	mixed	RT @karstenstrasser: Lieber Schwarz-Gelb #BVB Sieg in #Wembley als #SPD #Rot #Grüne Mehrheit in #Hamburg #Altona mit #Personalabbau #Sozial...	RT @karstenstrasser: lieb Schwarz-Gelb #BVB Sieg in #Wembley als #SPD #Rot #Grüne Mehrheit in #Hamburg #Altona mit #Personalabbau #Sozial...	NE ADJA ADJA NN ADJA NN APPR NE KOKOM ADJA NN ADJA NN APPR NN NE APPR NN ADJA	0/-- 1/UC 4/NK 0/-- 6/NK 4/PAR 6/MNR 7/NK 13/PAR 11/NK 9/NK 13/NK 6/CC 13/MNR 14/NK 15/NK 19/MO 17/NK 13/OC	case=nom|*=True|num=sg case=nom|*=True|num=sg case=nom|gender=masc|pos=True|EmoExpression::markable_100500193::Uncertain=false|EmoExpression::markable_100500193::Intensity=medium|num=sg|EmoExpression::markable_100500193::EmoExpression=True|EmoExpression::markable_100500193::Polarity=positive|EmoExpression::markable_100500193::SubjectiveFact=false|EmoExpression::markable_100500193::Sarcasm=false case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg|pos=True case=nom|gender=masc|num=sg _ case=dat|gender=neut|num=sg _ case=acc|gender=neut|num=sg|pos=True case=acc|gender=neut|num=sg case=acc|gender=fem|num=sg|pos=True case=acc|gender=fem|num=sg _ case=dat|gender=neut|num=sg case=dat|gender=neut|num=sg _ case=dat|gender=masc|EmoExpression::markable_100500221::SubjectiveFact=true|EmoExpression::markable_100500221::Sarcasm=false|num=sg|EmoExpression::markable_100500221::Polarity=negative|EmoExpression::markable_100500221::EmoExpression=True|EmoExpression::markable_100500221::Uncertain=false|EmoExpression::markable_100500221::Intensity=medium case=dat|gender=masc|num=sg|pos=True
322849831913656320	mixed	Menschen wie @DennisP78 versuchen mit Informationen von @euroweld die Reputation anderer zu Zerstören. Ein Held, den die FDP Feiern wird	Mensch wie @DennisP78 versuchen mit Information von @euroweld die Reputation andere zu Zerstören. eine Held, die die FDP Feier|Feiern werden	NN KOKOM NN VVFIN APPR NN APPR NN ART NN PIS APPR NE ART NE ART ART NE NN VAFIN	0/-- 1/CD 2/CJ 0/-- 4/MO 5/NK 6/PG 7/NK 10/NK 0/-- 10/AG 10/MNR 12/NK 15/NK 20/SB 20/NK 18/NK 20/SB 18/NK 0/--	case=nom|num=pl|Sentiment::markable_100500165::Intensity=medium|gender=masc|Sentiment::markable_100500165::Sentiment=True|Sentiment::markable_100500165::Polarity=negative|Sentiment::markable_100500165::Sarcasm=false Sentiment::markable_100500165::Sentiment=True case=nom|num=pl|Target::markable_100500166::Anaphref=empty|Target::markable_100500166::Target=True|gender=masc|Sentiment::markable_100500165::Sentiment=True|Target::markable_100500166::Preferred=true pers=3|Sentiment::markable_100500165::Sentiment=True|num=pl|tense=pres|mood=ind Sentiment::markable_100500165::Sentiment=True case=dat|gender=fem|num=pl|Sentiment::markable_100500165::Sentiment=True Sentiment::markable_100500165::Sentiment=True case=dat|gender=neut|num=sg|Sentiment::markable_100500165::Sentiment=True case=nom|gender=fem|num=sg|Sentiment::markable_100500165::Sentiment=True case=nom|gender=fem|num=sg|Sentiment::markable_100500165::Sentiment=True case=gen|*=True|num=pl|Sentiment::markable_100500165::Sentiment=True Sentiment::markable_100500165::Sentiment=True case=dat|*=True|num=sg|Sentiment::markable_100500165::Sentiment=True case=nom|num=sg|Sentiment::markable_100500168::Sarcasm=false|Sentiment::markable_100500168::Intensity=medium|gender=neut|Sentiment::markable_100500168::Sentiment=True|Sentiment::markable_100500168::Polarity=positive case=nom|gender=neut|num=sg|Sentiment::markable_100500168::Sentiment=True case=acc|Target::markable_100500172::Preferred=true|num=sg|Target::markable_100500172::Anaphref=markable_100500166|gender=masc|Sentiment::markable_100500168::Sentiment=True|Target::markable_100500172::Target=True case=nom|Source::markable_100500169::Anaphref=empty|num=sg|Source::markable_100500169::Source=True|gender=fem|Sentiment::markable_100500168::Sentiment=True case=nom|gender=fem|Source::markable_100500169::Source=True|num=sg|Sentiment::markable_100500168::Sentiment=True case=dat|EmoExpression::markable_100500170::SubjectiveFact=false|EmoExpression::markable_100500170::Polarity=positive|gender=neut|Sentiment::markable_100500168::Sentiment=True|EmoExpression::markable_100500170::Uncertain=false|EmoExpression::markable_100500170::Intensity=medium|EmoExpression::markable_100500170::EmoExpression=True|num=pl|EmoExpression::markable_100500170::Sarcasm=false pers=3|num=sg|tense=pres|mood=ind|Sentiment::markable_100500168::Sentiment=True
319606228454080512	positive	#de85x #854ed Das CSU-Team ist komplett - Merkur Online http://t.co/JwGaByUukz	#de85x #854ed die CSU-Team sein komplett - Merkur Online http://t.co/JwGaByUukz	ADJA NN ART NN VAFIN ADJD $( NN NE NN	2/NK 5/PD 4/NK 5/SB 0/-- 5/PD 6/-- 9/PNC 5/CJ 9/PNC	case=nom|gender=neut|num=sg|pos=True case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg EmoExpression::markable_100500222::Intensity=medium|mood=ind|EmoExpression::markable_100500222::SubjectiveFact=false|EmoExpression::markable_100500222::Sarcasm=false|pers=3|num=sg|tense=pres|EmoExpression::markable_100500222::Polarity=positive|EmoExpression::markable_100500222::EmoExpression=True|EmoExpression::markable_100500222::Uncertain=false EmoExpression::markable_100500222::EmoExpression=True|pos=True _ *=True *=True *=True
319560296077332481	neutral	Kein Nazi käme auch nur ansatzweise auf die Idee, in die #Linke einzutreten. Das fehlt mir bei den #Piraten ein büschen.	keine Nazi kommen auch nur ansatzweise auf die Idee, in die #Linke einzutreten. die fehlen ich bei die #Piraten eine büschen.	PIAT NN VVFIN ADV ADV ADJD APPR ART NN APPR ART NN VVIZU PDS VVFIN PPER APPR ART NN ART NE	2/NK 3/SB 0/-- 3/MO 6/MO 3/MO 13/MO 9/NK 7/NK 9/MNR 12/NK 10/NK 3/OC 15/SB 0/-- 15/DA 15/MO 19/NK 17/NK 21/NK 19/AG	case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg pers=3|num=sg|tense=past|mood=subj _ _ _ _ case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg _ case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg _ case=nom|gender=neut|num=sg pers=3|num=sg|tense=pres|mood=ind case=dat|*=True|num=sg|pers=1 _ case=dat|gender=fem|num=pl case=dat|gender=fem|num=pl _ case=nom|gender=neut|num=sg
322801442744307713	mixed	Trauerdemo für tote Rentnerin: Nur die Ruhe (Die Tageszeitung): Share With Friends: | | Politik - Deutschlan... http://t.co/lQU5hYcRmy	Trauerdemo für tot Rentnerin: nur die Ruhe (Die Tageszeitung): Share With Friends: | | Politik - Deutschlan... http://t.co/lQU5hYcRmy	NN APPR ADJA NN ADV ART NN NN NN NN NE NN XY XY NN $( ADJA NN	17/MO 1/MNR 4/NK 2/NK 7/MO 7/NK 1/CJ 7/NK 8/NK 8/CJ 10/NK 15/PNC 14/PNC 15/NK 10/CJ 15/-- 0/-- 0/--	case=nom|gender=neut|num=sg _ case=nom|EmoExpression::markable_100500223::Sarcasm=false|EmoExpression::markable_100500223::EmoExpression=True|EmoExpression::markable_100500223::SubjectiveFact=true|gender=fem|EmoExpression::markable_100500223::Polarity=negative|pos=True|num=sg|EmoExpression::markable_100500223::Uncertain=false|EmoExpression::markable_100500223::Intensity=medium case=nom|gender=fem|num=sg EmoExpression::markable_100500224::Polarity=positive|EmoExpression::markable_100500224::EmoExpression=True|EmoExpression::markable_100500224::Uncertain=false|EmoExpression::markable_100500224::Intensity=medium|EmoExpression::markable_100500224::Sarcasm=false|EmoExpression::markable_100500224::SubjectiveFact=false case=nom|gender=fem|num=sg|EmoExpression::markable_100500224::EmoExpression=True case=nom|gender=fem|num=sg|EmoExpression::markable_100500224::EmoExpression=True case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg *=True *=True case=acc|gender=fem|num=sg _ case=dat|gender=masc|num=sg|pos=True case=nom|gender=fem|num=sg
318149519411908608	negative	@SulzToTheMan @gparadise2010 ... nicht übel :D Aber das ist echt eine Frechheit. Und Merkel hat gesagt, 2012 gäbe es überall DSL-2000 :P	@SulzToTheMan @gparadise2010 ... nicht übel :D aber die sein echt eine Frechheit. und Merkel haben gesagt, @card@ geben es überall DSL-2000 :P	NN CARD $. PTKNEG ADJD ADJD KON PDS VAFIN ADJD ART NE KON NE VAFIN NE CARD VVFIN PPER ADV CARD NN	0/-- 0/-- 0/-- 5/NG 6/MO 9/PD 9/JU 9/SB 0/-- 9/MO 12/NK 9/SB 15/JU 15/SB 0/-- 15/SB 18/MO 15/CJ 18/EP 21/MO 22/NK 18/OA	case=nom|gender=neut|num=sg _ _ EmoExpression::markable_58::Polarity=positive|EmoExpression::markable_58::Sarcasm=false|EmoExpression::markable_58::SubjectiveFact=false|EmoExpression::markable_58::Uncertain=false|EmoExpression::markable_58::Intensity=medium|EmoExpression::markable_58::EmoExpression=True EmoExpression::markable_58::EmoExpression=True|pos=True EmoExpression::markable_59::Polarity=positive|EmoExpression::markable_59::Intensity=strong|EmoExpression::markable_59::SubjectiveFact=false|EmoExpression::markable_59::EmoExpression=True|EmoExpression::markable_59::Sarcasm=false|EmoExpression::markable_59::Uncertain=false Sentiment::markable_60::Intensity=medium|Sentiment::markable_60::Sarcasm=false|Sentiment::markable_60::Polarity=negative|Sentiment::markable_60::Sentiment=True case=nom|Target::markable_62::Target=True|num=sg|Target::markable_62::Preferred=true|Sentiment::markable_60::Sentiment=True|gender=neut|Target::markable_62::Anaphref=empty pers=3|Sentiment::markable_60::Sentiment=True|num=sg|tense=pres|mood=ind Sentiment::markable_60::Sentiment=True|pos=True case=nom|EmoExpression::markable_61::Polarity=negative|EmoExpression::markable_61::SubjectiveFact=false|EmoExpression::markable_61::Sarcasm=false|gender=fem|EmoExpression::markable_61::Intensity=medium|num=sg|EmoExpression::markable_61::Uncertain=false|Sentiment::markable_60::Sentiment=True|EmoExpression::markable_61::EmoExpression=True case=nom|gender=fem|num=sg _ case=nom|*=True|num=sg pers=3|num=sg|tense=pres|mood=ind case=nom|*=True|num=sg _ pers=3|num=sg|tense=past|mood=subj case=nom|gender=neut|num=sg|pers=3 _ _ EmoExpression::markable_100500173::Sarcasm=false|EmoExpression::markable_100500173::SubjectiveFact=false|EmoExpression::markable_100500173::EmoExpression=True|EmoExpression::markable_100500173::Polarity=positive|gender=neut|*=True|EmoExpression::markable_100500173::Uncertain=false|EmoExpression::markable_100500173::Intensity=medium
332611305108295680	neutral	Ich bin ja so gespannt ob die FDP im September erst den Zahnärzten und dann den Apothekern mit Geschenken dankt, oder anders rum ...	ich sein ja so gespannt ob die FDP in September erst die Zahnarzt und dann die Apotheker mit Geschenk dankt, oder anders rum ...	PPER VAFIN ADV ADV ADJD APPR ART NE APPRART NN ADV ART NN KON ADV ART NN APPR NN VVFIN KON ADV PTKVZ $.	2/SB 0/-- 2/MO 5/MO 2/PD 2/MO 8/NK 6/NK 2/MO 9/NK 2/MO 13/NK 2/PD 2/CD 20/MO 17/NK 20/DA 17/MNR 18/NK 14/CJ 20/CD 23/MO 21/CJ 23/--	case=nom|*=True|num=sg|pers=1 pers=1|num=sg|tense=pres|mood=ind _ _ pos=True _ case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg _ case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg _ _ case=dat|gender=masc|num=pl case=dat|gender=masc|num=pl _ case=dat|gender=neut|num=pl _ _ _ _ _
