311904570395734016	positive	Ob das das Internet aushält? Soviel #Papst auf einmal. #Habemus ... ;-)	ob die die Internet aushält? soviele #Papst auf einmal. #Habemus ... ;-)	KOUS PDS ART NN VVFIN PIAT NN APPR ADJA NN $. $(	5/CP 5/SB 4/NK 5/SB 0/-- 7/NK 0/-- 7/MNR 8/NK 0/-- 10/-- 0/--	_ case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg pers=3|num=sg|tense=past|mood=ind *=True case=nom|gender=neut|num=sg _ _ _ _ EmoExpression::markable_1::SubjectiveFact=false|EmoExpression::markable_1::EmoExpression=True|EmoExpression::markable_1::Uncertain=false|EmoExpression::markable_1::Polarity=positive|EmoExpression::markable_1::Sarcasm=false|EmoExpression::markable_1::Intensity=medium
311948394354589699	neutral	RT @NelaPanghyLee: Der neue Papst ist ein Gamer. Auf Youtube bringt er jeden Tag ein neues Let’s Pray heraus.	RT @NelaPanghyLee: die neu Papst sein eine Gamer. auf Youtube bringen er jede Tag eine neu Let’s Pray heraus.	NE NN ART ADJA NN VAFIN ART NE APPR NN VVFIN PPER PIAT NN ART ADJA NN NN ADJA	2/PNC 0/-- 5/NK 5/NK 6/SB 0/-- 8/NK 6/SB 11/MO 9/NK 0/-- 11/SB 14/NK 19/MO 17/NK 17/NK 19/OA 17/NK 11/OA	case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg|pos=True case=nom|gender=masc|num=sg pers=3|num=sg|tense=pres|mood=ind case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg _ case=acc|gender=masc|num=pl pers=3|num=sg|tense=pres|mood=ind case=nom|gender=masc|num=sg|pers=3 case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg case=acc|gender=neut|num=sg case=acc|gender=neut|num=sg|pos=True case=acc|gender=neut|num=sg case=acc|gender=neut|num=sg case=acc|gender=neut|num=sg|pos=True
311922828498853889	mixed	RT @AlexHoaxmaster: Wer Homosexuelle verurteilt und gleichzeitig von Nächstenliebe spricht, ist bigott! So einfach ist das! Da bin ich l ...	RT @AlexHoaxmaster: wer Homosexuelle verurteilen und gleichzeitig von Nächstenliebe spricht, sein bigott! so einfach sein das! da sein ich l ...	NE ADJA PWS NN VVPP KON ADJD APPR NN NE VAFIN ADJD ADV ADJD VAFIN ADJD ADV VAFIN PPER NN $.	0/-- 1/UC 5/SB 5/OA 11/SB 5/CD 8/MO 6/CJ 8/NK 9/NK 0/-- 11/PD 14/MO 15/PD 0/-- 15/MO 18/MO 0/-- 18/SB 18/PD 20/--	case=nom|*=True|num=sg case=nom|*=True|num=sg|Sentiment::markable_10050099::Sentiment=True case=nom|Target::markable_10050101::Preferred=true|num=sg|Target::markable_10050101::Anaphref=empty|Sentiment::markable_10050099::Sentiment=True|gender=masc|Target::markable_10050101::Target=True case=acc|*=True|num=pl|Sentiment::markable_10050099::Sentiment=True EmoExpression::markable_10050102::Sarcasm=false|EmoExpression::markable_10050102::Polarity=negative|EmoExpression::markable_10050102::EmoExpression=True|Sentiment::markable_10050099::Sentiment=True|EmoExpression::markable_10050102::Intensity=medium|EmoExpression::markable_10050102::Uncertain=false|EmoExpression::markable_10050102::SubjectiveFact=false Sentiment::markable_10050099::Sentiment=True Sentiment::markable_10050099::Sentiment=True|pos=True Sentiment::markable_10050099::Sentiment=True case=dat|gender=fem|EmoExpression::markable_104013060::SubjectiveFact=true|EmoExpression::markable_104013060::Sarcasm=false|num=sg|EmoExpression::markable_104013060::Polarity=positive|EmoExpression::markable_104013060::EmoExpression=True|Sentiment::markable_10050099::Sentiment=True|EmoExpression::markable_104013060::Uncertain=false|EmoExpression::markable_104013060::Intensity=medium case=dat|gender=fem|num=sg|Sentiment::markable_10050099::Sentiment=True pers=3|Sentiment::markable_10050099::Sentiment=True|num=sg|tense=pres|mood=ind Sentiment::markable_10050099::Sentiment=True _ pos=True pers=3|num=sg|tense=pres|mood=ind _ _ pers=1|num=sg|tense=pres|mood=ind case=nom|*=True|num=sg|pers=1 case=acc|gender=masc|num=sg _
311984890025496576	positive	Papst-Begeisterung in Rom: Polonäse über den Petersplatz: "Viva, viva il Papa Francesco!" Tausende Gläubige be... http://t.co/Daj0wNZ9pj	Papst-Begeisterung in Rom: Polonäse über die Petersplatz: "Viva, Viva il Papa Francesco!" Tausend gläubig be... http://t.co/Daj0wNZ9pj	NN APPR NE NN APPR ART NN NE NE NE NN ADJA NN ADJA ADJA NN	0/-- 1/MNR 4/AG 2/NK 4/MNR 7/NK 5/NK 10/PNC 10/PNC 7/NK 12/OA 4/APP 0/-- 13/NK 13/NK 0/--	case=nom|EmoExpression::markable_104013061::SubjectiveFact=false|EmoExpression::markable_104013061::Polarity=positive|gender=fem|EmoExpression::markable_104013061::Uncertain=false|EmoExpression::markable_104013061::Intensity=medium|EmoExpression::markable_104013061::EmoExpression=True|num=sg|EmoExpression::markable_104013061::Sarcasm=false _ case=gen|*=True|num=sg case=dat|gender=fem|num=sg _ case=acc|gender=masc|num=sg case=acc|EmoExpression::markable_104013062::Sarcasm=false|EmoExpression::markable_104013062::EmoExpression=True|EmoExpression::markable_104013062::SubjectiveFact=false|gender=masc|EmoExpression::markable_104013062::Polarity=positive|num=sg|EmoExpression::markable_104013062::Uncertain=false|EmoExpression::markable_104013062::Intensity=medium case=nom|gender=masc|num=sg case=nom|EmoExpression::markable_104013063::EmoExpression=True|gender=masc|EmoExpression::markable_104013063::SubjectiveFact=false|EmoExpression::markable_104013063::Sarcasm=false|num=sg|EmoExpression::markable_104013063::Polarity=positive|EmoExpression::markable_104013063::Intensity=medium|EmoExpression::markable_104013063::Uncertain=false case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=gen|gender=fem|num=sg|pos=True case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg|pos=True case=nom|gender=fem|num=sg|pos=True case=nom|gender=fem|num=sg
311926552566833153	neutral	RT @sechsdreinuller: So lange der neue Papst nicht mit einem "I AM THE GOD OF HELLFIRE" den Balkon betritt, kann ich ihn nicht ernstnehmen!	RT @sechsdreinuller: so lange die neu Papst nicht mit eine "I AM the GOD of HELLFIRE" die Balkon betritt, können ich er nicht ernstnehmen!	NE NN ADV ADV ART ADJA NN PTKNEG APPR ART NN NE FM NE FM NE ART NN NE VMFIN PPER PPER PTKNEG ADJA	2/AG 0/-- 4/MO 7/MO 7/NK 7/NK 20/SB 20/NG 18/MO 11/NK 9/NK 16/PNC 16/PNC 16/PNC 16/PNC 11/NK 18/NK 20/CJ 18/NK 0/-- 20/SB 21/APP 20/NG 20/OC	case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg _ _ case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg|pos=True case=nom|gender=masc|num=sg _ _ case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg case=nom|*=True|num=sg *=True *=True *=True case=nom|*=True|num=sg case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg _ pers=1|num=sg|tense=pres|mood=ind case=nom|*=True|num=sg|pers=1 case=acc|gender=masc|num=sg|pers=3 _ _
311910710139555840	negative	Italienische Hymne wegen neuem #Papst ...? Was soll den das? omg - Berlusconi ...? #HabemusPapam #Konklave @ZDF	italienisch Hymne wegen neu #Papst ...? was sollen die das? omg - Berlusconi ...? #HabemusPapam #Konklave @ZDF	ADJA NN APPR ADJA NN ADJA PWS VMFIN ART ADJA ADJA $( NN ADJA NN NN NE	2/NK 6/OA 6/MO 5/NK 3/NK 0/-- 8/OA 0/-- 10/NK 8/SB 13/NK 11/-- 0/-- 13/UC 0/-- 17/PNC 15/NK	case=nom|*=True|num=pl|pos=True case=nom|*=True|num=pl _ case=dat|gender=masc|num=sg|pos=True case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg|pos=True case=nom|EmoExpression::markable_104013064::Uncertain=false|gender=neut|EmoExpression::markable_104013064::EmoExpression=True|EmoExpression::markable_104013064::Polarity=negative|num=sg|EmoExpression::markable_104013064::Sarcasm=false|EmoExpression::markable_104013064::Intensity=medium|EmoExpression::markable_104013064::SubjectiveFact=false pers=3|num=sg|tense=pres|mood=ind|EmoExpression::markable_104013064::EmoExpression=True case=acc|gender=masc|num=sg|EmoExpression::markable_104013064::EmoExpression=True case=acc|gender=masc|num=sg _ _ case=nom|*=True|num=sg case=nom|*=True|num=sg case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg
311919658041241601	negative	Der neue Papst ist 76 Jahre alt... Wow, der wird sicher grosse Reformen bringen... #AlterSack	die neu Papst sein @card@ Jahr alt... Wow, die werden sicher groß Reform bringen... #AlterSack	ART ADJA NN VAFIN CARD NN ADJA NE ART VAFIN ADJD ADJA NN ADJA NN	3/NK 3/NK 4/SB 0/-- 6/NK 7/AMS 4/SB 10/SB 10/SB 0/-- 12/MO 13/NK 14/OA 10/SB 0/--	case=nom|Target::markable_10050105::Target=True|Target::markable_10050105::Preferred=true|Target::markable_10050105::Anaphref=empty|gender=masc|Sentiment::markable_10050104::Intensity=weak|num=sg|Sentiment::markable_10050104::Sentiment=True|Sentiment::markable_10050104::Sarcasm=false|Sentiment::markable_10050104::Polarity=negative case=nom|num=sg|Sentiment::markable_10050104::Sentiment=True|gender=masc|Target::markable_10050105::Target=True|pos=True case=nom|gender=masc|num=sg|Target::markable_10050105::Target=True|Sentiment::markable_10050104::Sentiment=True pers=3|Sentiment::markable_10050104::Sentiment=True|num=sg|tense=pres|mood=ind Sentiment::markable_10050104::Sentiment=True case=acc|gender=neut|num=pl|Sentiment::markable_10050104::Sentiment=True case=nom|EmoExpression::markable_104013065::Uncertain=false|gender=masc|EmoExpression::markable_104013065::Intensity=medium|pos=True|EmoExpression::markable_104013065::SubjectiveFact=false|EmoExpression::markable_104013065::Sarcasm=true|EmoExpression::markable_104013065::Polarity=positive|num=sg|EmoExpression::markable_104013065::EmoExpression=True|Sentiment::markable_10050104::Sentiment=True case=nom|gender=masc|num=sg|Sentiment::markable_10050104::Sentiment=True case=nom|gender=masc|num=sg|Sentiment::markable_10050104::Sentiment=True pers=3|Sentiment::markable_10050104::Sentiment=True|num=sg|tense=pres|mood=ind Sentiment::markable_10050104::Sentiment=True|pos=True case=acc|gender=fem|Sentiment::markable_10050104::Sentiment=True|num=pl|pos=True case=acc|EmoExpression::markable_104013066::Intensity=medium|gender=fem|EmoExpression::markable_104013066::SubjectiveFact=true|EmoExpression::markable_104013066::Polarity=positive|EmoExpression::markable_104013066::Uncertain=false|num=pl|EmoExpression::markable_104013066::Sarcasm=false|Sentiment::markable_10050104::Sentiment=True|EmoExpression::markable_104013066::EmoExpression=True case=acc|gender=fem|Sentiment::markable_10050104::Sentiment=True|num=pl|pos=True case=nom|gender=masc|num=sg
312203033687777280	positive	Wie mich dieses neuer Papst-Gerede ankotzt.	wie ich dies neu Papst-Gerede ankotzt.	KOUS PRF PDAT ADJA NN NE	5/CM 5/OA2 5/NK 5/NK 0/-- 5/AG	Intensifier::markable_10050106::Degree=medium|Sentiment::markable_58::Sentiment=True|Sentiment::markable_58::Polarity=positive|Intensifier::markable_10050106::EmoExpressionRef=emo-expression:markable_60|Intensifier::markable_10050106::Intensifier=True|Sentiment::markable_58::Sarcasm=false|Sentiment::markable_58::Intensity=strong case=acc|pers=1|Sentiment::markable_58::Sentiment=True|num=sg|Source::markable_61::Anaphref=empty|*=True|Source::markable_61::Source=True case=gen|Sentiment::markable_58::Sentiment=True|num=sg|Target::markable_59::Anaphref=empty|gender=neut|Target::markable_59::Preferred=true|Target::markable_59::Target=True case=gen|Sentiment::markable_58::Sentiment=True|num=pl|gender=neut|pos=True|Target::markable_59::Target=True case=gen|EmoExpression::markable_60::Intensity=strong|EmoExpression::markable_60::SubjectiveFact=false|gender=neut|EmoExpression::markable_60::Uncertain=false|EmoExpression::markable_60::Polarity=negative|Sentiment::markable_58::Sentiment=True|num=pl|EmoExpression::markable_60::EmoExpression=True|EmoExpression::markable_60::Sarcasm=false case=gen|*=True|Sentiment::markable_58::Sentiment=True|num=sg
311954013572718594	negative	neuer papst bezeichnet die homöhe als intrige des teufel und das adoptionsrecht der paare als kindesmissbrauch. noch härter geht es nicht.	neu Papst bezeichnen die homöhe als Intrige die Teufel und die Adoptionsrecht die paaren als kindesmissbrauch. noch hart gehen es nicht.	ADJA NN VVFIN ART NN KOKOM NN ART NN KON ART NN ART VVFIN KOKOM ADJD ADV ADJD VVFIN PPER ADJA	2/NK 3/SB 0/-- 5/NK 3/OA 3/MO 6/NK 9/NK 7/AG 7/CD 12/NK 10/CJ 14/NK 12/AG 16/CM 14/MO 18/MO 19/MO 3/CJ 19/EP 19/DA	case=nom|gender=masc|num=sg|pos=True case=nom|gender=masc|num=sg pers=3|num=sg|tense=pres|mood=ind case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg _ case=acc|EmoExpression::markable_104013068::Uncertain=false|EmoExpression::markable_104013068::Intensity=medium|EmoExpression::markable_104013068::SubjectiveFact=false|gender=fem|EmoExpression::markable_104013068::EmoExpression=True|num=sg|EmoExpression::markable_104013068::Sarcasm=false|EmoExpression::markable_104013068::Polarity=negative case=gen|gender=masc|num=sg case=gen|gender=masc|EmoExpression::markable_104013069::Polarity=negative|EmoExpression::markable_104013069::Sarcasm=false|num=sg|EmoExpression::markable_104013069::Uncertain=false|EmoExpression::markable_104013069::Intensity=medium|EmoExpression::markable_104013069::SubjectiveFact=false|EmoExpression::markable_104013069::EmoExpression=True _ case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg case=gen|gender=fem|num=sg case=gen|gender=fem|num=sg _ EmoExpression::markable_104013070::SubjectiveFact=false|EmoExpression::markable_104013070::Intensity=medium|EmoExpression::markable_104013070::Polarity=negative|EmoExpression::markable_104013070::Sarcasm=false|EmoExpression::markable_104013070::EmoExpression=True|EmoExpression::markable_104013070::Uncertain=false|pos=True _ EmoExpression::markable_104013071::Uncertain=false|EmoExpression::markable_104013071::Polarity=negative|EmoExpression::markable_104013071::Sarcasm=false|EmoExpression::markable_104013071::Intensity=medium|comp=True|EmoExpression::markable_104013071::SubjectiveFact=false|EmoExpression::markable_104013071::EmoExpression=True pers=3|num=sg|tense=pres|mood=ind|EmoExpression::markable_104013071::EmoExpression=True case=nom|gender=neut|EmoExpression::markable_104013071::EmoExpression=True|num=sg|pers=3 case=acc|gender=masc|num=pl|pos=True
311906450932912129	positive	RT @ProSieben: Gutes Datum, gutes Omen? Der neue #Papst ist am 13.März 2013 gewählt.	RT @ProSieben: Gute Datum, gut Omen? die neu #Papst sein an 13.März @card@ gewählt.	NE ADJA NN NE ADJA NN ART ADJA NN VAFIN APPRART NN CARD NN	0/-- 1/UC 0/-- 3/NK 6/NK 3/PAR 9/NK 9/NK 10/SB 0/-- 10/MO 11/NK 14/NK 10/MO	case=nom|*=True|num=sg case=nom|*=True|num=sg case=nom|EmoExpression::markable_104013072::Uncertain=false|gender=neut|EmoExpression::markable_104013072::Intensity=medium|EmoExpression::markable_104013072::Sarcasm=false|EmoExpression::markable_104013072::SubjectiveFact=false|EmoExpression::markable_104013072::Polarity=positive|num=sg|EmoExpression::markable_104013072::EmoExpression=True case=nom|gender=neut|num=sg case=nom|EmoExpression::markable_104013073::Uncertain=false|gender=neut|pos=True|EmoExpression::markable_104013073::EmoExpression=True|EmoExpression::markable_104013073::Polarity=positive|num=sg|EmoExpression::markable_104013073::Sarcasm=false|EmoExpression::markable_104013073::Intensity=medium|EmoExpression::markable_104013073::SubjectiveFact=false case=nom|gender=neut|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg|pos=True case=nom|gender=masc|num=sg pers=3|num=sg|tense=pres|mood=ind case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg _ gender=neut|*=True
311816444847460352	neutral	Aus Spass wurde Ernst. Ernst wird vielleicht Papst. Ja, auch Päpste waren mal Teil eines Orgasmusses.	aus Spaß werden Ernst. Ernst werden vielleicht Papst. Ja, auch Papst sein mal Teil eine Orgasmusses.	APPR NN VAFIN NE NE VAFIN ADV NN NE ADV NN VAFIN ADV NN ART ADJA	3/MO 1/NK 0/-- 3/SB 6/SB 0/-- 6/MO 6/PD 11/NK 11/MO 12/SB 0/-- 12/MO 12/PD 16/NK 14/AG	_ case=dat|gender=masc|num=pl pers=3|num=sg|tense=past|mood=ind case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg pers=3|num=sg|tense=pres|mood=ind _ case=nom|gender=fem|num=sg case=nom|*=True|num=sg _ case=nom|gender=masc|num=pl pers=3|num=pl|tense=past|mood=ind _ case=nom|gender=masc|num=sg case=gen|gender=masc|num=sg case=gen|gender=masc|num=sg|pos=True
311927940743061504	negative	Warum regt ihr euch über den neuen Papst auf? Es ist die katholische Kirche, herrje. Was habt ihr denn gedacht - Obama macht's?	warum regen ihr ihr über die neu Papst auf? es sein die katholisch Kirche, herrje. was haben ihr denn denken|gedenken - Obama macht's?	PWAV VVFIN PPER PPER APPR ART ADJA NN VVFIN PPER VAFIN ART ADJA NE NE PIS VAFIN PPER ADV VVPP $( NN ADJA	2/MO 0/-- 2/DA 9/DA 9/MO 8/NK 8/NK 5/NK 2/OC 11/SB 0/-- 14/NK 14/NK 11/PD 14/UC 20/OA 0/-- 20/DA 20/MO 17/OC 20/-- 23/MO 20/MO	Sentiment::markable_10050107::Intensity=medium|Sentiment::markable_10050107::Sarcasm=false|Sentiment::markable_10050107::Polarity=negative|Sentiment::markable_10050107::Sentiment=True EmoExpression::markable_10050108::Intensity=medium|mood=ind|Sentiment::markable_10050107::Sentiment=True|EmoExpression::markable_10050108::Sarcasm=false|EmoExpression::markable_10050108::EmoExpression=True|EmoExpression::markable_10050108::Polarity=negative|pers=3|num=sg|tense=pres|EmoExpression::markable_10050108::SubjectiveFact=false|EmoExpression::markable_10050108::Uncertain=false case=dat|pers=3|Sentiment::markable_10050107::Sentiment=True|num=sg|Source::markable_10050110::Anaphref=empty|gender=fem|Source::markable_10050110::Source=True case=dat|pers=2|num=pl|Sentiment::markable_10050107::Sentiment=True|*=True|EmoExpression::markable_10050108::EmoExpression=True Sentiment::markable_10050107::Sentiment=True case=acc|num=sg|Sentiment::markable_10050107::Sentiment=True|Target::markable_10050109::Preferred=true|gender=masc|Target::markable_10050109::Anaphref=empty|Target::markable_10050109::Target=True case=acc|num=sg|Sentiment::markable_10050107::Sentiment=True|gender=masc|Target::markable_10050109::Target=True|pos=True case=acc|gender=masc|num=sg|Target::markable_10050109::Target=True|Sentiment::markable_10050107::Sentiment=True Sentiment::markable_10050107::Sentiment=True case=nom|gender=neut|num=sg|pers=3 pers=3|num=sg|tense=pres|mood=ind case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg|pos=True case=nom|gender=fem|num=sg _ case=acc|gender=neut|num=sg pers=2|num=pl|tense=pres|mood=ind case=dat|gender=fem|num=sg|pers=3 _ _ _ case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg|pos=True
311931054661451776	neutral	Der neue #Papst heisst #Franziskus, dann wird ja der #Kirchenschatz verteilt. Und er redet mit Tieren.	die neu #Papst heißen #Franziskus, dann werden ja die #Kirchenschatz verteilt. und er reden mit Tieren.	ART ADJA NN VVFIN NE ADV VAFIN ADV ART NN VVFIN KON PPER VVFIN APPR NE	3/NK 3/NK 4/SB 0/-- 4/SB 4/MO 4/CJ 11/MO 10/NK 7/SB 7/OC 14/JU 14/SB 0/-- 14/OP 15/NK	case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg|pos=True case=nom|gender=masc|num=sg pers=3|num=sg|tense=pres|mood=ind case=nom|gender=masc|num=sg _ pers=3|num=sg|tense=pres|mood=ind _ case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg pers=3|num=sg|tense=past|mood=ind _ case=nom|gender=masc|num=sg|pers=3 pers=3|num=sg|tense=pres|mood=ind _ case=dat|*=True|num=sg
311922975236558848	positive	Wir freuen uns über unseren neuen Papst Franziskus I. und wünschen ihm viel Kraft für seine neue Aufgabe!	wir freuen wir über unser neu Papst Franziskus I. und wünschen er viele Kraft für sein neu Aufgabe!	PPER VVFIN PPER APPR PPOSAT ADJA NN NE NE KON VVFIN PPER PIAT NN APPR PPOSAT ADJA NN	2/SB 0/-- 2/OA 2/OP 7/NK 7/NK 4/NK 9/PNC 7/NK 2/CD 10/CJ 11/DA 14/NK 11/OA 14/MNR 18/NK 18/NK 15/NK	case=nom|Sentiment::markable_10050112::Sarcasm=false|*=True|Sentiment::markable_10050112::Intensity=medium|pers=1|Source::markable_10050113::Source=True|num=pl|Sentiment::markable_10050112::Sentiment=True|Sentiment::markable_10050112::Polarity=positive|Source::markable_10050113::Anaphref=empty mood=ind|EmoExpression::markable_10050114::EmoExpression=True|EmoExpression::markable_10050114::Intensity=medium|EmoExpression::markable_10050114::Sarcasm=false|EmoExpression::markable_10050114::Uncertain=false|pers=1|EmoExpression::markable_10050114::Polarity=positive|num=pl|tense=pres|Sentiment::markable_10050112::Sentiment=True|EmoExpression::markable_10050114::SubjectiveFact=false case=acc|pers=1|num=pl|Sentiment::markable_10050112::Sentiment=True|EmoExpression::markable_10050114::EmoExpression=True|*=True Sentiment::markable_10050112::Sentiment=True case=acc|Target::markable_10050115::Anaphref=empty|num=sg|Sentiment::markable_10050112::Sentiment=True|gender=masc|Target::markable_10050115::Preferred=true|Target::markable_10050115::Target=True case=acc|Target::markable_10050115::Target=True|num=sg|Sentiment::markable_10050112::Sentiment=True|gender=masc|pos=True case=acc|gender=masc|num=sg|Sentiment::markable_10050112::Sentiment=True|Target::markable_10050115::Target=True case=nom|gender=masc|num=sg|Sentiment::markable_10050112::Sentiment=True|Target::markable_10050115::Target=True case=nom|gender=masc|num=sg|Sentiment::markable_10050112::Sentiment=True|Target::markable_10050115::Target=True _ EmoExpression::markable_104013074::EmoExpression=True|mood=ind|EmoExpression::markable_104013074::SubjectiveFact=false|EmoExpression::markable_104013074::Sarcasm=false|pers=3|num=pl|tense=pres|EmoExpression::markable_104013074::Polarity=positive|EmoExpression::markable_104013074::Intensity=medium|EmoExpression::markable_104013074::Uncertain=false case=dat|gender=masc|num=sg|pers=3 *=True case=acc|EmoExpression::markable_104013075::Sarcasm=false|EmoExpression::markable_104013075::EmoExpression=True|EmoExpression::markable_104013075::SubjectiveFact=false|gender=fem|EmoExpression::markable_104013075::Polarity=positive|num=sg|EmoExpression::markable_104013075::Uncertain=false|EmoExpression::markable_104013075::Intensity=medium _ case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg|pos=True case=acc|gender=fem|num=sg
311849565726863361	positive	Das mit dem weissen Rauch haben die liebe @zauberfrau und ich gestern schneller hingekriegt. Sind wir dann jetzt Papst?	die mit die weiß Rauch haben die lieb @zauberfrau und ich gestern schnell hingekriegt. sein wir dann jetzt Papst?	ART APPR ART ADJA NN VAFIN ART ADJA NN KON PPER ADV ADJA NN VAFIN PPER ADV ADV NN	6/SB 1/MNR 5/NK 5/NK 2/NK 0/-- 9/NK 9/NK 6/OA 12/JU 12/SB 14/NK 12/UC 0/-- 0/-- 15/SB 15/MO 15/MO 15/PD	case=nom|gender=neut|num=sg _ case=dat|gender=masc|num=sg case=dat|EmoExpression::markable_104013076::SubjectiveFact=false|EmoExpression::markable_104013076::Polarity=positive|gender=masc|EmoExpression::markable_104013076::Uncertain=false|pos=True|EmoExpression::markable_104013076::Intensity=medium|EmoExpression::markable_104013076::EmoExpression=True|num=sg|EmoExpression::markable_104013076::Sarcasm=false case=dat|gender=masc|EmoExpression::markable_104013076::EmoExpression=True|num=sg pers=3|num=pl|tense=pres|mood=ind case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg|pos=True case=acc|gender=fem|num=sg _ case=nom|*=True|num=sg|pers=1 _ EmoExpression::markable_104013077::Sarcasm=false|EmoExpression::markable_104013077::Polarity=positive|EmoExpression::markable_104013077::EmoExpression=True|comp=True|EmoExpression::markable_104013077::Uncertain=false|EmoExpression::markable_104013077::Intensity=medium|EmoExpression::markable_104013077::SubjectiveFact=false _ pers=1|num=pl|tense=pres|mood=ind case=nom|*=True|num=pl|pers=1 _ _ case=acc|gender=masc|num=sg
311832008500322306	neutral	@anlustenberger und was das genau für chemikalien sind welche da beigemischt werden... #Vatikan #Papst #smokeontheroof #umwelt	@anlustenberger und was die genau für Chemikalie sein welche da beimischen werden... #Vatikan #Papst #smokeontheroof #umwelt	NN KON PIS ART ADJD APPR NN VAFIN PIS ADV VVPP ADJA NN NN ADJD NN	0/-- 8/JU 8/PD 12/NK 6/MO 3/MNR 6/NK 0/-- 8/SB 11/MO 8/OC 11/MO 0/-- 13/NK 13/MO 13/PD	comp=True _ case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg pos=True _ case=acc|*=True|num=pl pers=3|num=pl|tense=pres|mood=ind case=nom|*=True|num=pl _ _ gender=masc|*=True case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg pers=3|num=sg|tense=pres|mood=ind
311921377168986114	neutral	RT @hydrogenperoxid: könnte wie beim trimagischen turnier sein: und der neue #papst ist... Harry potter? Harry hast du deinen namen in de ...	RT @hydrogenperoxid: können wie bei trimagischen Turnier sein: und die neu #papst ist... Harry potter? Harry haben du dein Name in de ...	NE NN VMFIN KOKOM APPRART ADJA NN VVFIN KON ART ADJA NN NE NE ADJA NE VAFIN PPER PPOSAT NN APPR NE $.	2/AG 0/-- 0/-- 5/CM 8/MO 7/NK 5/NK 3/SB 8/CD 12/NK 12/NK 9/CJ 12/NK 0/-- 14/UC 17/SB 0/-- 17/SB 20/NK 17/OA 20/MNR 21/NK 22/--	case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg pers=3|num=sg|tense=past|mood=subj _ case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg|pos=True case=dat|gender=masc|num=sg pers=3|num=sg|tense=past|mood=ind _ case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg|pos=True case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=nom|*=True|num=sg case=nom|*=True|num=sg case=nom|gender=masc|num=sg pers=2|num=sg|tense=pres|mood=ind case=nom|*=True|num=sg|pers=2 case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg _ *=True _
312075255118188544	negative	Der neue papst heisst wie die schwuchtel von GNTM. Shiet.	die neu Papst heißen wie die schwuchtel von GNTM. Shiet.	ART ADJA NN VVFIN KOKOM ART NN APPR NN NE	3/NK 3/NK 4/SB 0/-- 7/CM 7/NK 4/MO 7/PG 8/NK 9/NK	case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg|pos=True case=nom|gender=masc|num=sg pers=3|num=sg|tense=pres|mood=ind _ case=nom|gender=fem|num=sg case=nom|EmoExpression::markable_10050116::Sarcasm=false|EmoExpression::markable_10050116::Polarity=negative|EmoExpression::markable_10050116::SubjectiveFact=false|gender=fem|EmoExpression::markable_10050116::EmoExpression=True|EmoExpression::markable_10050116::Uncertain=false|num=sg|EmoExpression::markable_10050116::Intensity=medium _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg
311952093823004673	neutral	RT @follix: Also mein Künstlername als Papst wäre Jiri Stajner, der Erleuchtete!	RT @follix: also mein Künstlername als Papst sein Jiri Stajner, die Erleuchtete!	NE NN ADV PPOSAT NN KOKOM NN VAFIN NE NE ART ADJA	2/AG 0/-- 5/MO 5/NK 8/SB 5/CD 6/NK 0/-- 10/PNC 8/SB 12/NK 10/PNC	case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg _ case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg _ case=nom|gender=masc|num=sg pers=3|num=sg|tense=past|mood=subj case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg *=True|pos=True
