326318631011106816	positive	könnt ihr mir für acht Leute einen Tisch auf den Namen René für morgen reservieren? %PosSmiley	können ihr ich für acht Leute eine Tisch auf die Name René für morgen reservieren? %PosSmiley	VMFIN PPER PRF APPR CARD NN ART NN APPR ART NN NN APPR ADV ADJA ITJ	0/-- 15/DA 15/DA 15/MO 6/NK 4/NK 8/NK 15/OA 8/MNR 11/NK 9/NK 11/NK 15/MO 13/NK 1/SB 1/DM	pers=3|num=sg|tense=pres|mood=ind case=dat|gender=fem|num=sg|pers=3 case=dat|*=True|num=sg|pers=1 _ _ case=acc|*=True|num=pl case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg _ case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg case=nom|gender=masc|num=sg _ _ case=acc|gender=neut|num=pl|pos=True EmoExpression::markable_1::SubjectiveFact=false|EmoExpression::markable_1::EmoExpression=True|EmoExpression::markable_1::Uncertain=false|EmoExpression::markable_1::Polarity=positive|EmoExpression::markable_1::Sarcasm=false|EmoExpression::markable_1::Intensity=medium
325003624285605888	neutral	Ein Elch, schnell, Domian muss her! lanz	eine Elch, schnell, Domian müssen her! lanz	ART NN NE NE VMFIN ADJA NN	2/NK 5/SB 4/PNC 2/NK 0/-- 5/MO 0/--	case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg pers=3|num=sg|tense=pres|mood=ind _ _
322055000178192385	neutral	Deswegen habe ich etwas gezögert, den Tweet loszuschicken.	deswegen haben ich etwas gezögert, die Tweet loszuschicken.	PAV VAFIN PPER ADV ADJD ART NN VVIZU	8/NK 0/-- 2/SB 5/MO 8/MO 7/NK 8/OA 2/OC	_ pers=1|num=sg|tense=pres|mood=ind case=nom|*=True|num=sg|pers=1 _ pos=True case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg _
328632454640439299	negative	Aus Protest bewertet Robin Alexander die Meinung von %User nicht mehr! Bei Springer is Name auch Programm. absolute...	aus Protest bewerten Robin Alexander die Meinung von %User nicht mehr! bei Springer is Name auch Programm. absolute...	APPR NN VVFIN NE NE ART NN APPR NE PTKNEG ADJD APPR NN NE NN ADV NN ADJA	3/MO 1/NK 0/-- 5/PNC 3/SB 7/NK 3/OA 7/PG 8/NK 3/NG 3/MO 17/MO 12/NK 15/PNC 13/NK 17/MO 0/-- 17/NK	_ case=dat|EmoExpression::markable_100500148::SubjectiveFact=false|gender=masc|EmoExpression::markable_100500148::Uncertain=false|EmoExpression::markable_100500148::Intensity=weak|num=sg|EmoExpression::markable_100500148::EmoExpression=True|EmoExpression::markable_100500148::Polarity=negative|EmoExpression::markable_100500148::Sarcasm=false pers=3|num=sg|tense=pres|mood=ind case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg _ case=dat|gender=neut|num=sg _ pos=True _ case=dat|gender=masc|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg _ case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg|pos=True
324561179559219200	neutral	Melle Unfall: Engelgarten 13 vom 13.03.2013 Verkehrsinfo ID939	Melle Unfall: Engelgarten 13 von @card@ Verkehrsinfo ID939	NE ADJA NN CARD APPRART CARD NN CARD	0/-- 3/NK 1/PAR 3/NK 1/MNR 7/NK 5/NK 7/NK	case=nom|*=True|num=sg case=nom|*=True|num=sg gender=masc|*=True|num=sg _ case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg|pos=True case=dat|gender=masc|num=sg _
328443429572988928	positive	Eine super Backupleitung, wenn die Drosselkom zuschlägt: RFC1149.	eine super Backupleitung, wenn die Drosselkom zuschlägt: RFC1149.	ART ADJD NN KOUS ART NN VVFIN NE	3/NK 3/NK 7/OA 7/CP 6/NK 7/SB 0/-- 7/OA	case=nom|gender=fem|num=sg case=nom|EmoExpression::markable_100500149::SubjectiveFact=false|gender=fem|EmoExpression::markable_100500149::Uncertain=false|EmoExpression::markable_100500149::Intensity=strong|num=sg|EmoExpression::markable_100500149::Sarcasm=false|EmoExpression::markable_100500149::Polarity=positive|EmoExpression::markable_100500149::EmoExpression=True case=nom|gender=fem|num=sg _ case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg pers=3|num=sg|tense=pres|mood=subj case=acc|*=True|num=sg
318612330881642496	negative	So arrogant dürfen Politiker nicht sein, dass Verbesserungsvorschläge missachtet werden. Arbeitslosigkeit wird in vielen Städten ignoriert.	so arrogant dürfen Politiker nicht sein, dass Verbesserungsvorschlag missachten werden. Arbeitslosigkeit werden in viele Stadt ignoriert.	ADV ADJD VMFIN NN PTKNEG VVFIN KOUS NN VVFIN NE NN VAFIN APPR PIAT NN NE	2/MO 3/MO 0/-- 3/SB 3/NG 3/OC 3/MO 9/SB 3/OC 9/OA 12/SB 0/-- 12/MO 15/NK 13/NK 15/AG	Sentiment::markable_100500151::Polarity=negative|Sentiment::markable_100500151::Sentiment=True|Sentiment::markable_100500151::Sarcasm=false|Sentiment::markable_100500151::Intensity=weak EmoExpression::markable_100500153::EmoExpression=True|EmoExpression::markable_100500153::Sarcasm=false|pos=True|EmoExpression::markable_100500153::Polarity=negative|EmoExpression::markable_100500153::Uncertain=false|EmoExpression::markable_100500153::Intensity=medium|EmoExpression::markable_100500153::SubjectiveFact=false|Sentiment::markable_100500151::Sentiment=True pers=3|Sentiment::markable_100500151::Sentiment=True|num=pl|tense=pres|mood=ind case=nom|Target::markable_100500152::Anaphref=empty|num=pl|gender=masc|Target::markable_100500152::Target=True|Sentiment::markable_100500151::Sentiment=True|Target::markable_100500152::Preferred=true Sentiment::markable_100500151::Sentiment=True Sentiment::markable_100500151::Sentiment=True Sentiment::markable_100500151::Sentiment=True case=nom|gender=masc|num=pl|Sentiment::markable_100500151::Sentiment=True EmoExpression::markable_100500197::EmoExpression=True|EmoExpression::markable_100500197::Uncertain=false|EmoExpression::markable_100500197::Intensity=medium|EmoExpression::markable_100500197::SubjectiveFact=false|EmoExpression::markable_100500197::Sarcasm=false|Sentiment::markable_100500151::Sentiment=True|EmoExpression::markable_100500197::Polarity=negative case=nom|*=True|num=sg|Sentiment::markable_100500151::Sentiment=True case=nom|EmoExpression::markable_100500198::SubjectiveFact=true|EmoExpression::markable_100500198::Sarcasm=false|EmoExpression::markable_100500198::EmoExpression=True|gender=fem|EmoExpression::markable_100500198::Uncertain=false|EmoExpression::markable_100500198::Intensity=medium|EmoExpression::markable_100500198::Polarity=positive|num=sg pers=3|num=sg|tense=pres|mood=ind _ case=dat|gender=fem|num=pl case=dat|gender=fem|num=pl case=nom|*=True|num=sg
320573956002304000	neutral	Gib den Promo-Code axqpyna im Airport City für Android und erhalte einen Bonus! %Link android androidgames gameinsight	geben die Promo-Code axqpyna in Airport City für Android und erhalten eine Bonus! %Link android androidgames gameinsight	VVIMP ART NN NE APPRART NE NE APPR NN KON VVFIN ART NN XY ADJD ADJA NN	0/-- 3/NK 1/OA 3/NK 3/MNR 7/PNC 5/NK 1/MO 8/NK 1/CD 10/CJ 13/NK 11/OA 0/-- 16/MO 17/NK 0/--	pers=2|num=sg|mood=imp case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg case=nom|gender=neut|num=sg case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg case=nom|*=True|num=sg _ case=acc|gender=masc|num=sg _ pers=3|num=sg|tense=pres|mood=subj case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg _ pos=True case=nom|gender=neut|num=sg|pos=True case=nom|gender=neut|num=sg
321098446662672385	negative	Was drängt schwule Abgeordnete dazu, für die Beschneidung zu votieren? Warum zitiert Beck das Alte Testament wie ein Sala ...	was drängen schwul Abgeordnete dazu, für die Beschneidung zu votieren? warum zitieren Beck die alt Testament wie eine Sala ...	PIS VVFIN ADJA NN NE APPR ART NN APPR ADJA PWAV VVFIN NE ART ADJA NN KOKOM ART NE $.	2/SB 0/-- 4/NK 2/OA 4/NK 2/MO 8/NK 6/NK 8/MNR 9/NK 12/MO 0/-- 12/SB 16/NK 16/NK 12/OA 19/CM 19/NK 16/CC 19/--	case=nom|gender=neut|num=sg EmoExpression::markable_100500202::Sarcasm=false|EmoExpression::markable_100500202::Uncertain=false|mood=ind|EmoExpression::markable_100500202::Intensity=medium|EmoExpression::markable_100500202::SubjectiveFact=false|pers=3|num=sg|tense=pres|EmoExpression::markable_100500202::Polarity=negative|EmoExpression::markable_100500202::EmoExpression=True case=acc|gender=neut|num=pl|pos=True case=acc|*=True|num=pl case=nom|*=True|num=sg _ case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg _ _ _ pers=3|num=sg|tense=pres|mood=ind case=nom|*=True|num=sg case=acc|gender=neut|num=sg case=acc|gender=neut|num=sg|pos=True case=acc|gender=neut|num=sg _ case=acc|gender=neut|num=sg case=acc|gender=neut|num=sg _
325068465268482049	neutral	Der sagt mir vor 3 Stunden dass der gleich fertig is... JA EINE IS KLAR!	die sagen ich vor 3 Stunde|Stunden dass die gleich fertig is... ja eine is KLAR!	PDS VVFIN PPER APPR CARD NN KOUS PDS ADJD ADJD NE ADV ART NE NE	2/SB 0/-- 2/DA 2/MO 6/NK 4/NK 10/MO 10/SB 10/MO 2/MO 2/OA 15/MO 15/NK 15/PNC 0/--	case=nom|gender=masc|num=sg pers=3|num=sg|tense=pres|mood=ind case=dat|*=True|num=sg|pers=1 _ _ case=acc|gender=fem|num=pl _ case=nom|gender=masc|num=sg pos=True pos=True _ _ *=True *=True *=True
323790745565810688	neutral	Sharp will angeblich seine Anteile an Pioneer verkaufen - von %User	Sharp wollen angeblich sein Anteil an Pioneer verkaufen - von %User	NN VMFIN ADJD PPOSAT NN APPR NN VVINF $( APPR NE	2/SB 0/-- 2/MO 5/NK 8/OA 8/MO 6/NK 2/OC 8/-- 7/PG 10/NK	case=nom|gender=masc|num=sg pers=3|num=sg|tense=pres|mood=ind pos=True case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg _ case=acc|gender=masc|num=pl _ _ _ case=dat|gender=neut|num=sg
324083628978089984	positive	5.000 neue Bäume in Neuwied: Sichtbares Zeichen der Nachhaltigkeit	@card@ neu Baum in Neuwied: sichtbar Zeichen die Nachhaltigkeit	CARD ADJA NN APPR NN ADJA NN ART NN	3/NK 3/NK 6/OA 6/MO 4/NK 7/NK 0/-- 9/NK 7/AG	_ case=nom|gender=masc|num=pl|pos=True case=nom|gender=masc|num=pl _ case=dat|gender=fem|num=sg case=nom|gender=neut|num=sg|pos=True case=nom|gender=neut|num=sg case=gen|gender=fem|num=sg case=gen|EmoExpression::markable_100500203::EmoExpression=True|gender=fem|EmoExpression::markable_100500203::Sarcasm=false|EmoExpression::markable_100500203::Uncertain=false|EmoExpression::markable_100500203::Polarity=positive|num=sg|EmoExpression::markable_100500203::Intensity=medium|EmoExpression::markable_100500203::SubjectiveFact=true
328264289364344832	negative	LiNKE DAS WISSEN UM d WURZELN d GEWALT IST LÄNGST SEIT JAHRZEHNTEN DA: AliceMiller ! ES ZU IGNOR IST EURE ENTSCHEIDUNG!	links DAS wissen um d wurzeln d Gewalt sein längst seit jahrzehnte DA: AliceMiller ! es zu IGNOR sein euer ENTSCHEIDUNG!	ADJA NE VVFIN APPR NE VVFIN ADJA NN VAFIN ADV APPR ADJA NN NN $. PPER APPR NN VAFIN PPOSAT ADJA	2/NK 3/SB 0/-- 3/MO 4/NK 9/PD 8/NK 9/SB 3/CJ 11/MO 9/MO 13/NK 11/NK 9/PD 14/-- 19/SB 16/MNR 17/NK 0/-- 21/NK 19/PD	*=True case=nom|*=True|num=sg pers=3|num=sg|tense=past|mood=ind _ *=True *=True *=True EmoExpression::markable_100500150::EmoExpression=True|EmoExpression::markable_100500150::Uncertain=false|EmoExpression::markable_100500150::Sarcasm=false|EmoExpression::markable_100500150::SubjectiveFact=false|*=True|EmoExpression::markable_100500150::Intensity=medium|EmoExpression::markable_100500150::Polarity=negative *=True *=True case=nom|*=True|num=sg *=True|pos=True gender=masc|*=True|num=sg gender=masc|*=True|num=sg _ case=gen|gender=fem|num=sg|pers=3 _ case=dat|gender=fem|num=sg pers=3|num=sg|tense=pres|mood=ind case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg|pos=True
321226156273725441	negative	ok das ist echt seltsam, welche Treiber verwendest du (woher? )? Win8 hat *eigentlich* relativ wenige Probleme damit.	ok die sein echt seltsam, welche Treiber verwenden du (woher? )? Win8 haben *eigentlich* relativ wenige Problem damit.	ADJD PDS VAFIN ADJD ADJD PIAT NN VVFIN PPER NN ADJA NN VAFIN ADJD ADJD PIAT NN VVFIN	2/MO 3/SB 0/-- 5/MO 3/PD 7/NK 8/OA 3/CJ 8/SB 8/OA 0/-- 13/SB 0/-- 18/MO 16/MO 17/NK 18/OA 13/OC	_ case=nom|gender=neut|num=sg pers=3|num=sg|tense=pres|mood=ind pos=True pos=True case=acc|gender=neut|num=pl case=nom|gender=masc|num=pl pers=2|num=sg|tense=pres|mood=ind case=nom|*=True|num=sg|pers=2 case=acc|gender=masc|num=sg _ case=nom|gender=fem|num=sg pers=3|num=sg|tense=pres|mood=ind case=acc|gender=neut|num=sg pos=True case=acc|gender=neut|num=pl case=acc|EmoExpression::markable_100500154::EmoExpression=True|EmoExpression::markable_100500154::Uncertain=false|EmoExpression::markable_100500154::SubjectiveFact=false|gender=neut|EmoExpression::markable_100500154::Polarity=negative|EmoExpression::markable_100500154::Intensity=weak|num=pl|EmoExpression::markable_100500154::Sarcasm=false pers=3|num=sg|tense=past|mood=ind
320978949301760002	neutral	Ja, ja, lasst den Kraken frei und so.	Ja, ja, lassen die Kraken frei und so.	NE NE VVFIN ART NN ADJD KON ADJD	2/PNC 3/SB 0/-- 5/NK 3/OA 3/MO 6/CD 7/CJ	case=nom|*=True|num=sg case=nom|*=True|num=sg pers=3|num=sg|tense=pres|mood=ind case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg pos=True _ pos=True
324948803201400834	positive	Mitarbeiter gesund führen - Führungskräfte nehmen Einfluss auf die Gesundheit der Mitarbeiter.	Mitarbeiter gesund führen - Führungskraft nehmen Einfluss auf die Gesundheit die Mitarbeiter.	NN ADJD VVINF $( NN VVFIN NN APPR ART NN ART NE	3/OA 3/MO 5/NK 3/-- 6/SB 0/-- 6/OA 6/MO 10/NK 8/NK 12/NK 10/AG	case=nom|gender=masc|num=pl EmoExpression::markable_100500155::SubjectiveFact=false|EmoExpression::markable_100500155::EmoExpression=True|EmoExpression::markable_100500155::Uncertain=false|EmoExpression::markable_100500155::Polarity=positive|EmoExpression::markable_100500155::Sarcasm=false|pos=True|EmoExpression::markable_100500155::Intensity=weak pers=3|num=pl|tense=pres|mood=ind _ case=nom|gender=fem|num=pl pers=3|num=pl|tense=pres|mood=ind case=acc|gender=masc|num=sg _ case=acc|gender=fem|num=sg case=acc|EmoExpression::markable_100500156::Uncertain=false|EmoExpression::markable_100500156::Intensity=weak|EmoExpression::markable_100500156::Sarcasm=false|EmoExpression::markable_100500156::Polarity=positive|gender=fem|EmoExpression::markable_100500156::EmoExpression=True|num=sg|EmoExpression::markable_100500156::SubjectiveFact=false case=gen|gender=fem|num=sg case=gen|gender=fem|num=sg
327482465264480260	neutral	Ich kratz mir schon wieder alles blutig.	ich kratzen ich schon wieder alle blutig.	PPER VVIMP PRF ADV ADV PIAT ADJA	7/SB 6/NK 7/DA 5/MO 7/MO 7/MO 0/--	case=nom|*=True|num=sg|pers=1 pers=1|num=sg|tense=pres|mood=ind case=dat|pers=1|num=sg _ _ case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg|pos=True
326091507406884864	negative	%User brauchst du auf die Fresse du klein Kind du Hund bekommst gleich paar Schellen	%User brauchen du auf die fressen du klein Kind du Hund bekommen gleich paar Schelle|Schellen	NE VVFIN PPER APPR PDS VVFIN PPER ADJD NN PPER NN VVFIN ADJD PIAT NN	2/SB 0/-- 2/SB 2/MO 9/NK 9/NK 6/SB 6/MO 4/NK 11/NK 12/SB 2/CJ 14/MO 15/NK 12/OA	case=nom|Target::markable_100500161::Preferred=true|gender=masc|Sentiment::markable_100500160::Polarity=negative|Target::markable_100500161::Target=True|Sentiment::markable_100500160::Sentiment=True|num=sg|Target::markable_100500161::Anaphref=empty|Sentiment::markable_100500160::Sarcasm=false|Sentiment::markable_100500160::Intensity=strong pers=2|num=sg|tense=pres|mood=ind|Sentiment::markable_100500160::Sentiment=True case=nom|Target::markable_100500165::Anaphref=markable_100500161|Target::markable_100500165::Preferred=true|gender=masc|Sentiment::markable_100500160::Sentiment=True|pers=2|num=sg|Target::markable_100500165::Target=True EmoExpression::markable_100500162::Sarcasm=false|Sentiment::markable_100500160::Sentiment=True|EmoExpression::markable_100500162::Polarity=negative|EmoExpression::markable_100500162::EmoExpression=True|EmoExpression::markable_100500162::Uncertain=false|EmoExpression::markable_100500162::Intensity=strong|EmoExpression::markable_100500162::SubjectiveFact=false case=acc|gender=fem|num=sg|Sentiment::markable_100500160::Sentiment=True|EmoExpression::markable_100500162::EmoExpression=True case=acc|gender=fem|num=sg|Sentiment::markable_100500160::Sentiment=True|EmoExpression::markable_100500162::EmoExpression=True case=nom|Target::markable_100500166::Target=True|*=True|Sentiment::markable_100500160::Sentiment=True|pers=2|num=sg|Target::markable_100500166::Anaphref=markable_100500161|Target::markable_100500166::Preferred=true Sentiment::markable_100500160::Sentiment=True|pos=True case=acc|gender=neut|num=sg|Sentiment::markable_100500160::Sentiment=True case=nom|Target::markable_100500167::Preferred=true|Target::markable_100500167::Anaphref=markable_100500161|*=True|Sentiment::markable_100500160::Sentiment=True|pers=2|num=sg|Target::markable_100500167::Target=True case=acc|EmoExpression::markable_100500163::SubjectiveFact=false|EmoExpression::markable_100500163::Polarity=negative|gender=masc|EmoExpression::markable_100500163::Uncertain=false|Sentiment::markable_100500160::Sentiment=True|EmoExpression::markable_100500163::EmoExpression=True|num=sg|EmoExpression::markable_100500163::Intensity=strong|EmoExpression::markable_100500163::Sarcasm=false pers=3|num=sg|tense=pres|mood=ind|Sentiment::markable_100500160::Sentiment=True Sentiment::markable_100500160::Sentiment=True EmoExpression::markable_100500164::Intensity=weak|*=True|EmoExpression::markable_100500164::SubjectiveFact=false|Sentiment::markable_100500160::Sentiment=True|EmoExpression::markable_100500164::EmoExpression=True|EmoExpression::markable_100500164::Uncertain=false|EmoExpression::markable_100500164::Polarity=negative|EmoExpression::markable_100500164::Sarcasm=false case=acc|gender=fem|num=pl|Sentiment::markable_100500160::Sentiment=True|EmoExpression::markable_100500164::EmoExpression=True
328467781299363841	positive	Kostenloser Ratgeber - Wissenswertes über die Pflege - optimale Lebensdauer Ihrer Haushaltsgeräte.	kostenloser Ratgeber - Wissenswerte über die Pflege - optimal Lebensdauer ihr Haushaltsgeräte.	ADJA NN $( NN APPR ART NN $( ADJA NN PPOSAT NN	2/NK 0/-- 2/-- 2/APP 4/MNR 7/NK 5/NK 7/-- 10/NK 7/APP 12/NK 10/AG	case=nom|EmoExpression::markable_100500158::Polarity=positive|gender=masc|pos=True|EmoExpression::markable_100500158::Uncertain=false|num=sg|EmoExpression::markable_100500158::Intensity=weak|EmoExpression::markable_100500158::SubjectiveFact=false|EmoExpression::markable_100500158::EmoExpression=True|EmoExpression::markable_100500158::Sarcasm=false case=nom|gender=masc|num=sg _ case=gen|EmoExpression::markable_100500157::Intensity=medium|EmoExpression::markable_100500157::SubjectiveFact=false|EmoExpression::markable_100500157::EmoExpression=True|gender=neut|EmoExpression::markable_100500157::Sarcasm=false|num=sg|EmoExpression::markable_100500157::Polarity=positive|EmoExpression::markable_100500157::Uncertain=false _ case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg _ case=acc|EmoExpression::markable_100500159::Uncertain=false|gender=fem|EmoExpression::markable_100500159::Intensity=weak|pos=True|EmoExpression::markable_100500159::Sarcasm=false|EmoExpression::markable_100500159::SubjectiveFact=false|num=sg|EmoExpression::markable_100500159::Polarity=positive|EmoExpression::markable_100500159::EmoExpression=True case=acc|gender=fem|num=sg case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg
328506197261029376	negative	Kann's mir doch nicht verkneifen: Viel Spass in Block A Salami du super Directioner ...	können ich doch nicht verkneifen: viel Spaß in Block A Salami du super Directioner ...	VMFIN PPER ADV PTKNEG ADJD ADV NN APPR NN NN NN PPER ADJD NN $.	0/-- 1/SB 1/MO 1/NG 1/MO 1/MO 1/SB 7/MNR 8/NK 1/MO 10/NK 10/PNC 1/MO 1/OA 14/--	pers=3|num=sg|tense=pres|mood=ind case=dat|*=True|num=sg|pers=1 _ _ pos=True _ case=acc|gender=masc|EmoExpression::markable_100500171::SubjectiveFact=false|EmoExpression::markable_100500171::Sarcasm=false|num=sg|EmoExpression::markable_100500171::Polarity=positive|EmoExpression::markable_100500171::EmoExpression=True|EmoExpression::markable_100500171::Uncertain=false|EmoExpression::markable_100500171::Intensity=medium _ case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg case=nom|Sentiment::markable_100500168::Polarity=negative|Sentiment::markable_100500168::Sarcasm=true|Sentiment::markable_100500168::Intensity=strong|Target::markable_100500169::Preferred=true|*=True|Target::markable_100500169::Anaphref=empty|pers=2|num=sg|Target::markable_100500169::Target=True|Sentiment::markable_100500168::Sentiment=True case=nom|EmoExpression::markable_100500170::SubjectiveFact=false|EmoExpression::markable_100500170::Polarity=positive|gender=masc|Sentiment::markable_100500168::Sentiment=True|pos=True|EmoExpression::markable_100500170::Intensity=medium|EmoExpression::markable_100500170::EmoExpression=True|num=sg|EmoExpression::markable_100500170::Sarcasm=true case=nom|gender=masc|num=sg|Sentiment::markable_100500168::Sentiment=True _
321523485480456192	positive	Oh, ich habe über 10.000 Follower. Danke an alle meine Folger! Ihr habt Stil. %PosSmiley	Oh, ich haben über @card@ Follower. Dank an alle mein Folger! ihr haben Stil. %PosSmiley	NE PPER VAFIN APPR CARD NN NN APPR PIAT PPOSAT NN PPOSAT VAFIN NN ITJ	3/SB 3/SB 0/-- 5/MO 6/NK 3/OA 0/-- 7/MO 11/NK 11/NK 8/NK 13/SB 0/-- 13/OA 0/NK	pers=1|num=sg|tense=pres|mood=ind case=nom|*=True|num=sg|pers=1 pers=1|num=sg|tense=pres|mood=ind _ _ gender=masc|*=True EmoExpression::markable_100500205::SubjectiveFact=false|EmoExpression::markable_100500205::EmoExpression=True|EmoExpression::markable_100500205::Uncertain=false|EmoExpression::markable_100500205::Polarity=positive|EmoExpression::markable_100500205::Sarcasm=false|EmoExpression::markable_100500205::Intensity=medium _ case=acc|gender=neut|num=pl case=acc|gender=neut|num=pl case=acc|gender=neut|num=pl case=nom|gender=masc|num=sg pers=3|num=sg|tense=pres|mood=ind case=nom|EmoExpression::markable_100500206::Uncertain=false|EmoExpression::markable_100500206::Intensity=medium|EmoExpression::markable_100500206::Sarcasm=false|EmoExpression::markable_100500206::Polarity=positive|gender=masc|EmoExpression::markable_100500206::EmoExpression=True|num=sg|EmoExpression::markable_100500206::SubjectiveFact=false EmoExpression::markable_72::EmoExpression=True|EmoExpression::markable_72::SubjectiveFact=false|EmoExpression::markable_72::Uncertain=false|EmoExpression::markable_72::Polarity=positive|EmoExpression::markable_72::Sarcasm=false|EmoExpression::markable_72::Intensity=strong
324182044261355520	neutral	Von kleinen Welten und grossen Szenen - experimentell-kreati? ve Makrofotografie: Hamburg | hamburg | Hamburg | ...	von klein Welt und groß Szene - experimentell-kreati? ve Makrofotografie: Hamburg | hamburg | Hamburg | ...	APPR ADJA NN KON ADJA NN $( ADJA ADJA NN NE XY NN XY NE XY $.	8/SBP 3/NK 1/NK 3/CD 6/NK 4/CJ 6/-- 0/-- 10/NK 0/-- 10/NK 13/NK 10/PAR 16/PNC 13/NK 10/MNR 16/--	_ case=dat|gender=neut|num=pl|pos=True case=dat|gender=neut|num=pl _ case=dat|gender=masc|num=pl|pos=True case=dat|gender=masc|num=pl _ pos=True _ case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg|pos=True case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg|pos=True case=nom|gender=neut|num=sg _ _
322941175973699584	neutral	Ich habe 143,780 Goldmünzen gesammelt! %Link android, androidgames, gameinsight	ich haben @card@ Goldmünze gesammelt! %Link android, androidgames, gameinsight	PPER VAFIN CARD NN ADJA XY NE NE NE	2/SB 0/-- 4/NK 5/AMS 2/OC 0/-- 9/PNC 9/PNC 0/--	case=nom|*=True|num=sg|pers=1 pers=1|num=sg|tense=pres|mood=ind _ case=nom|gender=fem|num=pl _ case=nom|*=True|num=sg case=nom|*=True|num=sg case=nom|*=True|num=sg _
320660166976614400	neutral	Shōji FAQ - Antworten auf häufig gestellte Fragen zum Einbau und Handhabung sowie Kosten &amp;amp; Planung Themen...	Shōji FAQ - Antwort auf häufig gestellt Frage zu Einbau und Handhabung sowie Kosten &amp;amp; Planung Themen...	NE NE $( NN APPR ADJD ADJA NN APPRART NN KON NN KON NN ADJA NN NN	2/PNC 0/-- 2/-- 2/APP 4/MNR 7/MO 8/NK 5/NK 8/MNR 9/NK 10/CD 11/CJ 4/CD 13/CJ 16/NK 14/AG 16/NK	case=nom|*=True|num=sg case=nom|*=True|num=sg _ case=acc|gender=fem|num=pl _ pos=True case=acc|gender=fem|num=pl|pos=True case=acc|gender=fem|num=pl case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg _ case=dat|gender=fem|num=sg _ case=dat|*=True|num=pl case=dat|*=True|num=pl|pos=True case=gen|gender=fem|num=sg case=gen|gender=fem|num=sg
327355907321249792	neutral	Ich habe 1,100 Nahrungseinheiten geerntet! %Link android, androidgames, gameinsight	ich haben @card@ Nahrungseinheiten geerntet! %Link android, androidgames, gameinsight	PPER VAFIN CARD NN VVPP XY NE NE NE	2/SB 0/-- 4/NK 5/OA 2/OC 0/-- 9/PNC 9/PNC 0/--	case=nom|*=True|num=sg|pers=1 pers=1|num=sg|tense=pres|mood=ind _ case=acc|gender=fem|num=pl _ case=nom|*=True|num=sg case=nom|*=True|num=sg case=nom|*=True|num=sg _
327164374886281216	positive	Nils ist mein Schutzengel. HAHAHAHA.	Nil|Nils sein mein Schutzengel. HAHAHAHA.	NE VAFIN PPOSAT NN NE	2/SB 0/-- 4/NK 2/PD 0/--	case=nom|Sentiment::markable_100500172::Intensity=medium|Target::markable_100500173::Preferred=true|Sentiment::markable_100500172::Sarcasm=false|Target::markable_100500173::Anaphref=empty|Target::markable_100500173::Target=True|*=True|num=sg|Sentiment::markable_100500172::Sentiment=True|Sentiment::markable_100500172::Polarity=positive pers=3|Sentiment::markable_100500172::Sentiment=True|num=sg|tense=pres|mood=ind case=nom|num=sg|Sentiment::markable_100500172::Sentiment=True|gender=masc|Source::markable_100500175::Source=True|Source::markable_100500175::Anaphref=empty case=nom|EmoExpression::markable_100500176::SubjectiveFact=false|EmoExpression::markable_100500176::Sarcasm=false|EmoExpression::markable_100500176::EmoExpression=True|gender=masc|EmoExpression::markable_100500176::Uncertain=false|EmoExpression::markable_100500176::Intensity=strong|EmoExpression::markable_100500176::Polarity=positive|num=sg|Sentiment::markable_100500172::Sentiment=True case=nom|gender=neut|num=sg|Sentiment::markable_100500172::Sentiment=True
323821587491069952	neutral	Ich habe 860 Nahrungseinheiten geerntet! %Link android, androidgames, gameinsight	ich haben @card@ Nahrungseinheiten geerntet! %Link android, androidgames, gameinsight	PPER VAFIN CARD NN VVPP XY NE NE NE	2/SB 0/-- 4/NK 5/OA 2/OC 0/-- 9/PNC 9/PNC 0/--	case=nom|*=True|num=sg|pers=1 pers=1|num=sg|tense=pres|mood=ind _ case=acc|gender=fem|num=pl _ case=nom|*=True|num=sg case=nom|*=True|num=sg case=nom|*=True|num=sg _
